NEWID,STATE,PSU,st_wgt,CALADJ45
05257651,06,NA,30323.793709611924,1.0016510316593217
05257711,06,S49A,23096.465710948127,0.8485572708394664
05258211,06,NA,37408.28519869148,0.8878986208539134
05258231,06,S49C,7638.134146190348,0.8562768722152188
05258311,06,NA,39050.91857968264,0.9268870937497965
05258631,06,S49C,18451.717736151113,1.1812268107117387
05258731,06,S49E,9631.452627757046,1.109203238520333
05258831,06,S49C,8870.878677526543,0.8657832910760689
05258861,06,S49A,28205.555756338148,0.8627692572815617
05258921,06,S49C,20756.62808,1.4921165903436158
05259191,06,NA,39083.256902005545,1.0308786081678813
05259421,06,NA,22685.021966997676,0.8485572708394664
05259561,06,S49A,22205.06459423745,0.9412527487411467
05259621,06,S49E,11176.256984346111,0.8657832910760689
05259863,06,S49E,16305.28667433902,1.4393556073866143
05259871,06,S49E,20697.08121379026,1.3348925021542535
05259881,06,NA,24777.653346557796,0.7835460256286828
05260191,06,S49A,50021.66291965075,1.530094047357239
05260241,06,NA,37964.88659,0.9412527487411467
05260791,06,S49C,13557.830590495372,0.86793399
05261044,06,S49A,35120.63653128072,1.1641065405309527
05261171,06,S49A,35821.42701439558,1.1278726828245054
05261191,06,S49E,11206.88812222795,1.0016510316593217
05261201,06,S49A,49632.60617855983,1.5181933353680428
05261381,06,S49A,26304.387247148927,0.8369001535159162
05261511,06,S49A,11551.456485562961,0.6369192587289625
05261641,06,S49B,8788.474243920904,0.7835460256286828
05261691,06,S49C,16924.210728160753,1.0525620862665608
05261741,06,S49A,32053.74639855687,1.0863119861414394
05262081,06,S49E,12367.519523413453,0.8296697431393449
05262211,06,NA,39656.161685551655,0.9412527487411467
05262401,06,S49B,18057.83166189189,0.8657832910760689
05262641,06,NA,34935.84220046381,0.8571702809577677
05262771,06,S49B,23212.156056744552,1.0710015710863263
05262851,06,S49A,12533.46506993002,0.8562768722152188
05263271,06,S49E,12121.958896113667,0.8662151427552339
05263331,06,S49A,30538.129042726596,0.9615228761829983
05263341,06,S49A,24843.329894747276,0.8419486042213447
05263471,06,S49A,27408.339048142807,0.8765469996570702
05263552,06,S49A,15138.82635684389,0.8296697431393449
05263591,06,NA,64716.22951116836,1.6379551882632586
05263871,06,S49C,12755.817962085883,0.8029227443279854
05263991,06,NA,33901.40146654337,0.8765469996570702
05264341,06,S49A,24980.536848892727,0.8657832910760689
05264351,06,S49A,16022.237444909772,0.555303737
05264441,06,S49B,23044.887877731184,0.9310408101247438
05264671,06,NA,21476.97149454718,0.555303737
05264851,06,S49C,12942.603521506153,0.8419486042213447
05265101,06,S49A,22040.81944071583,0.7638976419452809
05265221,06,S49E,15197.758321326963,1.110616589177161
05265361,06,S49C,17007.681443787566,1.1984829043590832
05265391,06,S49C,23359.921320705897,1.6113480591873848
05265631,06,S49B,22281.08400239023,0.9299011275443035
05265841,06,S49B,17468.974106087357,1.177073013095092
05266011,06,S49C,17188.509157079447,1.1176607442081024
05266063,06,S49E,14059.568753836344,0.9310408101247438
05266091,06,S49C,12584.817815152557,0.792159036
05266161,06,S49B,17410.34931707623,0.8607035791621978
05266301,06,S49C,11036.052592576758,0.8735329658625631
05266341,06,S49C,14045.944249259383,0.989777714
05266911,06,S49B,20464.089009191437,0.8540688344325027
05266941,06,S49E,10574.45006,0.690273387
05266951,06,S49A,26482.879821257953,1.2750907528101676
05267111,06,S49B,20011.96990794768,0.9051180850144365
05267151,06,S49A,27638.99388121684,0.9579209297726493
05267161,06,S49A,61676.951056191894,2.092481289184056
05267331,06,S49A,19602.403581104816,0.7019305039397462
05267341,06,NA,43736.816702716314,1.1812268107117387
05268431,06,S49C,15416.356182356163,1.0028723779064963
05268541,06,S49A,25587.404269765848,0.792159036
05269151,06,NA,37971.30129579448,0.9063381056736788
05269191,06,S49B,20052.715358400295,0.8369001535159162
05269231,06,NA,27695.776572678144,1.039125795578706
05269371,06,NA,35070.01483225102,0.947157221
05269471,06,S49E,18257.37058152719,1.2316861455855423
05269484,06,S49E,15421.901951613161,1.1812268107117387
05269531,06,S49E,12583.79051462679,0.8485572708394664
05269791,06,S49B,30130.768037908376,1.2327710022315996
05270161,06,S49B,19879.46964850684,0.8296697431393449
05270381,06,NA,43358.70330112845,1.171014872095336
05270541,06,S49E,14034.295934326552,0.9161233851687952
05271321,06,NA,34882.39698207596,0.9019113987266998
05271691,06,S49C,13295.60793501447,0.8369001535159162
05272071,06,NA,39143.93921035158,0.9343278344912825
05272421,06,S49A,32784.34313425382,1.0489411484845643
05273211,06,S49A,34727.35180266273,1.110616589177161
05273221,06,S49A,41004.97046879856,1.3119616470881037
05273251,06,NA,34298.577462151115,0.792159036
05273311,06,S49A,30082.663110536672,0.9620746461475966
05273881,06,S49B,20714.74203160468,0.8369001535159162
05273951,06,S49E,9445.277062616706,0.6369192587289625
05274622,06,S49E,7829.231552067993,1.0060229126719176
