NEWID,STATE,PSU,st_wgt,CALADJ45
05412383,NA,NA,19147.71983863062,1.3841561433704084
05413573,NA,NA,33336.551489375684,0.9303018578778037
05413833,NA,NA,30616.33069201741,0.9993678483141577
05414323,NA,NA,11992.585031275426,1.5036822693268186
05414943,NA,NA,11912.999064535064,0.6385492505937731
05415214,NA,NA,29851.434819911075,2.157909518345879
05415643,NA,NA,10734.142718242489,0.8025559822890699
05415943,NA,NA,31730.709382782596,0.9441287527326772
05416513,NA,NA,13366.490747760981,0.9993678483141577
05417973,NA,NA,12516.191009710625,0.9030994560339156
05418033,NA,NA,39956.5842,1.1150428839005455
05418143,NA,NA,48929.39090955551,1.4002698249747545
05418203,NA,NA,30374.508159460613,1.1150428839005455
05418313,NA,NA,12328.306193906934,1.0406758938063576
05419333,NA,NA,28728.351325794574,0.8017037581307866
05419433,NA,NA,47734.06481,1.5036822693268186
05419733,NA,NA,47160.31683407808,1.8197910474713461
05420793,NA,NA,31318.247781771555,1.088393963855294
05420943,NA,NA,60912.24128119605,1.013109944505035
05421513,NA,NA,32781.16573386015,1.2033908626803673
05421563,NA,NA,56005.48572780946,2.0559515891531213
05421843,NA,NA,10663.19636894996,0.7708243533138446
05422873,NA,NA,76259.92495619626,2.655153686286352
05423083,NA,NA,13947.594330688162,0.5022645756426184
05423143,NA,NA,4779.336352170062,0.34485060642644294
05423943,NA,NA,19228.510477648575,0.5529971939944527
05423963,NA,NA,33144.182643275046,2.655153686286352
05424233,NA,NA,18737.40357531904,0.5562478978644219
05424603,NA,NA,51031.08912470914,2.079869592342833
05425423,NA,NA,17709.724721917675,0.6082362895759333
05425573,NA,NA,35903.68926232271,1.350670622105882
05425633,NA,NA,39733.37797600164,2.9586825572428537
05425793,NA,NA,16102.359323404135,0.48642337687005033
05425943,NA,NA,32699.582032904713,1.1150428839005455
05426863,NA,NA,29459.715004523772,1.0045646927375844
05427113,NA,NA,29243.803462349126,0.8834028198591155
05427583,NA,NA,58918.32729938094,1.779816929
05427943,NA,NA,37945.25790741119,1.1590979411092635
05428033,NA,NA,16639.14964062094,0.4785291649300134
05428353,NA,NA,13568.766242695805,1.0598037883190652
05428883,NA,NA,35103.796483349994,2.8121367673649393
05429153,NA,NA,3200.773198,0.25
05429713,NA,NA,8275.897135,0.25
05429833,NA,NA,60660.27902412779,2.2425845612168427
05429893,NA,NA,42720.91141757623,1.2998001502295427
05431203,NA,NA,59418.00583715986,2.078091589437486
05431303,NA,NA,28261.70224776152,2.2640221275481274
05431563,NA,NA,44096.76294,1.5036822693268186
05431583,NA,NA,21527.124931559803,1.229741040365972
05432423,NA,NA,31488.239557493973,1.091439618965882
05432653,NA,NA,15173.801744447237,1.1936875410272942
05434403,NA,NA,16549.57245517206,0.6385492505937731
05434483,NA,NA,12861.534976244255,1.0045646927375844
05435003,NA,NA,19308.715912979416,0.5529971939944527
