NEWID,STATE,PSU,st_wgt,CALADJ45
04909114,06,,82880.496877,1.9601043809
04909332,06,S49E,9392.1653423,1.083986474
04909333,06,S49E,10936.136677,1.1923579873
04909334,06,S49E,15485.859791,1.190372878
04909472,06,S49B,7375.4710225,0.7790041284
04909473,06,S49B,19549.680207,0.8066156714
04909474,06,S49B,18455.645178,0.7497317142
04909513,06,S49E,6909.837379,0.8066156714
04909514,06,S49E,17748.156446,1.3544409247
04909703,06,,57000.54689,1.4181531752
04909872,06,,52285.578229,1.3324133236
04910014,06,S49A,30827.649194,1.1062706636
04910112,06,S49E,10956.272195,1.3621227584
04910113,06,S49E,17318.444965,1.2172749746
